DllCharacteristics,DebugSize,DebugRVA,MajorLinkerVersion,MajorOSVersion,ResourceSize,Benign
0,0,0,2,4,25196,0
32768,0,0,6,4,3144,0
1024,0,0,9,5,2640,0
0,0,0,5,4,4208,0
32768,0,0,6,4,3144,0
0,0,0,7,4,431312,0
32768,0,0,6,4,3120,0
0,0,0,6,4,1968,0
33088,56,119280,11,5,620472,0
0,28,20720,7,4,63576,0
32768,0,0,9,5,1056,0
34112,0,0,8,4,672,0
0,0,0,2,5,94256,0
0,0,0,6,4,0,0
64,0,0,11,5,16,0
33088,0,0,9,5,19280,0
33024,0,0,10,5,1324,0
32768,0,0,9,5,86988,0
0,0,0,8,4,34648,0
0,0,0,2,4,49852,0
32768,0,0,6,4,3144,0
0,0,0,5,10,94756,0
32768,0,0,9,5,258912,0
0,0,0,9,5,3112,0
0,0,0,6,4,1303888,0
0,0,0,5,6,37784,0
0,0,0,5,4,522156,0
32768,0,0,9,5,170836,0
33088,0,0,10,5,19708,0
0,0,0,2,4,7132,0
0,0,0,2,4,7132,0
1,0,0,2,4,2560,0
0,0,0,6,4,0,0
32768,0,0,9,5,318184,0
0,0,0,6,4,897400,0
32768,0,0,6,4,3120,0
0,0,0,6,4,23504,0
0,0,0,6,5,3384,0
0,0,0,6,4,0,0
0,0,0,6,4,10392,0
0,0,0,8,4,976,0
32768,0,0,10,5,153064,0
32768,0,0,9,5,300240,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3120,0
0,0,0,6,4,23504,0
0,0,0,8,9,16940,0
34816,28,4688,6,5,1648,0
0,0,0,6,4,4540,0
0,0,0,9,5,3112,0
0,0,0,6,4,15665,0
0,0,0,6,4,23504,0
0,0,0,5,4,172,0
0,0,0,9,5,4056,0
32768,0,0,9,5,168800,0
0,0,0,83,4,34944,0
0,0,0,6,4,0,0
0,28,6816,6,4,12689,0
33088,56,119280,11,5,620472,0
0,28,93376,29,7,1419,0
32768,0,0,6,4,3120,0
0,0,0,6,4,108644,0
0,0,0,5,4,364,0
0,0,0,8,4,1008,0
0,0,0,9,5,4056,0
33792,0,0,9,5,112648,0
0,0,0,9,5,5640,0
0,0,0,35,4,5044,0
0,0,0,6,4,0,0
1024,0,0,9,5,6912,0
0,0,0,2,4,0,0
0,0,0,6,4,18788,0
0,0,0,6,4,70492,0
0,0,0,6,4,23504,0
32768,0,0,9,5,130756,0
32768,0,0,9,5,10120,0
0,0,0,11,5,2544,0
0,0,0,2,4,2636,0
0,0,0,6,4,0,0
64,28,57344,8,4,972,0
32768,0,0,6,4,3144,0
0,0,0,6,4,2492,0
32768,0,0,6,4,3112,0
33088,56,119280,11,5,620472,0
0,0,0,2,4,576,0
32768,0,0,9,5,960,0
0,0,0,0,4,184,0
0,0,0,7,4,84088,0
0,28,425984,7,4,102668,0
0,0,0,9,5,19528,0
0,0,0,6,4,2248,0
32768,0,0,6,4,3144,0
0,0,0,2,1,0,0
32768,28,94640,10,5,19380,0
0,0,0,2,4,3664,0
33088,28,12696,10,5,13815,0
32768,0,0,6,4,3120,0
0,0,0,83,4,2768,0
0,0,0,6,4,1169548,0
33024,0,0,10,5,388,0
0,0,0,7,4,0,0
0,0,0,2,4,0,0
32768,0,0,9,5,0,0
33088,56,119280,11,5,620472,0
0,56,143504,5,4,784,0
0,0,0,6,4,0,0
0,0,0,6,4,135880,0
0,0,0,8,5,2004,0
0,0,0,2,4,1636,0
0,0,0,6,4,48176,0
0,0,0,7,4,4364,0
0,0,0,6,4,14216,0
0,0,0,11,5,2544,0
1344,0,0,11,6,513648,0
0,0,0,3,3,132608,0
32768,0,0,9,5,2728,0
33088,28,77808,9,5,107816,0
0,56,147568,5,4,888,0
0,0,0,2,4,6004,0
0,56,147600,5,4,808,0
0,0,0,5,4,120388,0
0,0,0,2,4,0,0
0,0,0,5,4,1412,0
0,28,6964,6,4,12831,0
0,0,0,2,4,10240,0
32768,0,0,6,4,3120,0
0,0,0,5,4,28244,0
0,0,0,6,4,0,0
0,0,0,6,4,0,0
0,0,0,7,4,345640,0
0,0,0,6,4,259964,0
32768,0,0,9,5,13392,0
32768,0,0,10,5,140248,0
0,0,0,6,5,6508,0
0,0,0,6,4,4000,0
34112,0,0,8,4,1688,0
33088,56,119280,11,5,620472,0
0,28,122880,40,13,548,0
32768,0,0,9,5,4728,0
0,0,0,2,4,576,0
32768,0,0,9,5,53128,0
0,0,0,9,5,1288,0
0,0,0,6,4,238184,0
0,0,0,2,4,576,0
0,0,0,9,5,27200,0
3,0,0,2,5,304944,0
1,0,0,0,4,174,0
0,0,0,6,4,2260,0
32768,0,0,9,5,52740,0
32768,0,0,9,5,2496,0
0,0,0,2,4,576,0
32768,0,0,9,5,1520,0
0,0,0,2,4,1636,0
0,0,0,5,4,262176,0
0,0,0,2,4,49852,0
0,28,24576,7,4,34024,0
0,0,0,9,5,38648,0
33088,28,115168,9,5,290284,0
33088,56,119280,11,5,620472,0
32768,0,0,9,5,21416,0
0,0,0,7,4,431456,0
32768,0,0,6,4,3120,0
33088,28,374912,9,5,401360,0
0,0,0,6,4,1289504,0
32768,0,0,9,5,295608,0
1024,0,0,9,5,2208,0
0,0,0,2,4,154460,0
0,0,0,2,4,113152,0
0,28,6900,6,4,17540,0
0,0,0,8,6,2724,0
34112,28,21572,11,4,6288,0
0,0,0,5,4,2696,0
0,0,0,6,4,75256,0
0,28,4336,8,4,7416,0
0,0,0,0,4,0,0
0,0,0,2,4,148892,0
0,0,0,2,1,0,0
0,0,0,6,4,0,0
0,0,0,2,4,0,0
33024,0,0,10,5,11892,0
0,0,0,6,4,1968,0
0,0,0,2,4,224256,0
0,0,0,2,4,2636,0
0,0,0,2,4,1636,0
32768,0,0,9,5,10120,0
33024,0,0,10,5,264156,0
34112,0,0,8,4,150496,0
0,0,0,6,5,2108,0
0,0,0,2,4,3028,0
0,0,0,9,5,2824,0
0,0,0,2,4,35840,0
0,0,0,2,4,9724,0
0,0,0,6,4,294504,0
0,0,0,9,5,6728,0
34112,0,0,8,4,1078956,0
0,0,0,5,5,1836,0
32768,28,4640,6,4,1016,0
0,0,0,5,4,35692,0
1,0,0,2,4,512,0
32768,0,0,10,5,9072,0
33088,0,0,11,4,9584,0
0,0,0,5,4,24472,0
0,0,0,5,4,1400,0
0,0,0,6,4,144760,0
32768,0,0,6,4,3144,0
33088,28,8192,10,5,31376,0
32768,0,0,6,4,3120,0
32768,0,0,6,4,3144,0
0,28,16560,8,4,0,0
0,0,0,2,4,227484,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3120,0
0,0,0,4,4,0,0
0,0,0,6,4,0,0
0,0,0,6,4,0,0
0,28,94912,7,4,11000,0
0,0,0,7,4,648,0
0,0,0,6,4,0,0
0,0,0,2,4,227740,0
0,0,0,6,4,23504,0
0,28,21504,7,4,69800,0
33088,0,0,10,5,21126,0
32768,0,0,6,4,3120,0
0,0,0,11,5,3796,0
0,0,0,6,4,0,0
32768,0,0,9,5,2496,0
64,0,0,8,4,76058,0
0,0,0,2,4,3004,0
0,0,0,6,4,327360,0
0,0,0,2,4,576,0
0,0,0,6,4,0,0
32768,0,0,6,4,3120,0
32768,0,0,9,4,2088,0
0,0,0,2,4,48988,0
0,0,0,2,4,7304,0
0,0,0,6,5,103896,0
33088,0,0,10,5,19482,0
0,0,0,5,4,6460,0
0,0,0,7,4,175380,0
0,0,0,2,4,2636,0
32768,0,0,9,5,24312,0
0,0,0,8,4,12328,0
32768,0,0,6,4,3120,0
0,0,0,6,4,23504,0
0,0,0,7,4,407240,0
0,0,0,6,4,2260,0
33088,0,0,10,5,32424,0
32768,0,0,9,5,2496,0
0,0,0,6,4,0,0
0,0,0,9,5,3840,0
0,0,0,6,4,0,0
32768,0,0,9,5,4728,0
0,0,0,10,4,168,0
0,0,0,6,4,1071440,0
0,0,0,7,4,1904,0
0,0,0,6,4,19836,0
0,0,0,9,5,19528,0
0,0,0,8,4,928,0
0,0,0,6,4,0,0
32768,0,0,6,4,3144,0
0,0,0,5,4,420888,0
0,0,0,2,4,227840,0
0,0,0,6,4,92272,0
0,0,0,9,4,36048,0
32768,28,8452,7,5,24852,0
0,0,0,9,5,0,0
33088,28,374912,9,5,401360,0
0,0,0,2,4,20480,0
32768,0,0,6,4,3144,0
0,0,0,2,1,0,0
0,0,0,6,4,6028,0
32768,0,0,6,4,3144,0
0,0,0,2,4,2636,0
33088,56,119280,11,5,620472,0
0,0,0,1,4,57705,0
0,0,0,8,4,1312,0
0,0,0,2,4,49852,0
0,0,0,2,4,49852,0
0,0,0,2,4,9724,0
0,0,0,9,10,1144,0
0,0,0,8,4,118892,0
0,0,0,5,4,2518500,0
32768,0,0,9,5,103072,0
0,0,0,5,8,2452,0
33024,0,0,9,5,1024,0
0,0,0,8,4,0,0
0,0,0,5,4,4208,0
32768,0,0,9,5,9816,0
0,0,0,6,4,15444,0
0,0,0,11,5,3796,0
0,0,0,2,4,37040,0
32768,0,0,9,5,4728,0
0,0,0,9,5,38060,0
0,28,40960,13,5,126740,0
0,0,0,6,4,23504,0
0,0,0,6,4,2604,0
0,0,0,9,5,1568,0
0,0,0,6,4,0,0
64,0,0,11,5,16,0
32768,0,0,10,5,56952,0
0,0,0,6,7,1716,0
1,0,0,0,4,174,0
32768,0,0,9,5,18360,0
0,0,0,2,4,2396,0
32768,0,0,9,5,25040,0
0,0,0,8,4,0,0
0,0,0,7,4,18264,0
0,0,0,5,4,172,0
0,0,0,9,5,0,0
32768,0,0,6,4,3120,0
32768,0,0,9,5,84912,0
0,0,0,6,7,2292,0
0,0,0,8,8,1932,0
0,0,0,9,5,2640,0
0,0,0,0,4,3760,0
0,0,0,8,7,31208,0
0,0,0,5,9,2472,0
0,0,0,6,4,0,0
64,28,38512,10,5,26224,0
32768,0,0,9,5,202208,0
0,0,0,6,4,23504,0
0,0,0,9,5,3840,0
0,0,0,6,4,0,0
0,0,0,5,4,28244,0
32768,0,0,6,4,3120,0
33024,0,0,9,5,897080,0
32768,0,0,10,5,153064,0
0,0,0,2,4,576,0
0,0,0,9,5,1568,0
33088,56,119280,11,5,620472,0
0,0,0,6,4,23504,0
0,0,0,6,4,23504,0
0,0,0,6,4,1520,0
0,0,0,9,5,18952,0
32768,0,0,9,5,0,0
0,0,0,7,4,13048,0
0,0,0,2,4,1716,0
0,0,0,9,5,0,0
0,0,0,6,4,23504,0
64,0,0,11,5,16,0
32768,0,0,6,4,3120,0
0,0,0,6,4,2452,0
32768,0,0,6,4,3144,0
0,0,0,6,4,0,0
64,0,0,8,4,1880,0
0,56,143472,5,4,800,0
32768,0,0,10,5,16792,0
0,0,0,9,5,43448,0
0,0,0,2,5,21724,0
0,0,0,6,4,0,0
33088,28,4096,10,5,23088,0
0,0,0,9,9,980,0
32768,0,0,9,5,19824,0
0,0,0,9,5,632,0
0,28,139264,43,13,17666,0
0,0,0,6,4,0,0
33024,28,173056,9,5,17648,0
34816,28,4688,6,5,1648,0
0,0,0,9,5,632,0
33024,0,0,9,5,720,0
0,0,0,6,4,23504,0
0,0,0,114,4,942,0
32768,0,0,6,4,3144,0
3,0,0,2,5,59696,0
0,0,0,9,5,7936,0
33088,56,119280,11,5,620472,0
32768,0,0,6,4,3120,0
32768,0,0,10,5,10238,0
0,0,0,9,9,924,0
32768,0,0,6,4,3144,0
32768,0,0,9,5,904,0
0,0,0,2,4,231324,0
0,0,0,2,4,576,0
1,0,0,2,4,512,0
0,0,0,6,4,23504,0
0,28,206320,7,4,296616,0
0,0,0,6,4,0,0
33088,0,0,9,5,19280,0
0,0,0,2,4,5120,0
0,0,0,7,4,58888,0
32768,0,0,9,5,19824,0
0,28,308992,8,4,37692,0
0,0,0,9,5,2096,0
0,0,0,5,4,5824,0
0,0,0,9,5,43448,0
0,0,0,9,5,3840,0
32768,0,0,2,1,19800,0
0,0,0,8,4,123784,0
0,0,0,6,4,144,0
0,0,0,5,4,4096,0
32768,0,0,6,4,3120,0
0,0,0,6,4,44408,0
32768,0,0,9,5,5144,0
0,0,0,2,4,16384,0
0,0,0,6,4,639948,0
0,0,0,2,4,7972,0
0,0,0,6,4,2172,0
0,0,0,5,4,2584,0
34816,56,44194,6,5,37160,0
0,0,0,6,4,49976,0
34112,28,24576,11,4,197064,0
32768,0,0,9,5,5568,0
0,28,4336,8,4,976,0
33088,56,119280,11,5,620472,0
64,0,0,8,4,7357,0
0,0,0,2,4,9724,0
0,0,0,5,4,4880,0
0,0,0,2,4,49852,0
32768,0,0,6,4,3144,0
0,0,0,8,4,1536,0
32768,0,0,6,4,3120,0
33088,56,119280,11,5,620472,0
32832,0,0,8,4,96,0
0,0,0,7,4,416808,0
0,0,0,9,5,2096,0
0,0,0,6,4,23504,0
0,0,0,6,5,3384,0
0,0,0,2,4,26536,0
32768,0,0,9,5,696,0
0,0,0,2,4,7132,0
32768,0,0,9,5,4728,0
0,0,0,6,4,2604,0
1024,0,0,9,5,2360,0
0,0,0,5,4,4208,0
0,0,0,2,4,2364,0
33088,56,119280,11,5,620472,0
0,0,0,6,4,25296,0
0,28,20704,7,4,70944,0
0,0,0,9,5,0,0
0,0,0,6,4,130944,0
32768,0,0,6,4,3120,0
32768,0,0,10,5,10956,0
64,0,0,11,5,0,0
0,0,0,8,6,924,0
1024,0,0,9,5,7936,0
0,0,0,7,4,62288,0
0,0,0,9,5,6728,0
32768,0,0,9,5,19824,0
1,0,0,0,4,174,0
0,0,0,9,5,3840,0
0,0,0,9,5,19896,0
32768,0,0,9,5,976,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3120,0
64,0,0,8,4,7357,0
0,0,0,6,4,23504,0
1,0,0,2,4,512,0
32768,0,0,6,4,3120,0
0,0,0,6,4,0,0
0,0,0,7,4,58888,0
0,0,0,2,4,2636,0
0,0,0,7,4,173048,0
1024,0,0,9,5,2640,0
32768,0,0,8,4,5644,0
32768,0,0,9,5,504,0
32832,28,39040,9,5,69696,0
32768,0,0,9,5,4728,0
0,0,0,6,4,144,0
0,0,0,9,5,2096,0
0,0,0,2,4,4708,0
0,0,0,9,9,2424,0
0,0,0,8,8,2196,0
0,0,0,11,5,2544,0
0,0,0,6,4,1288,0
0,0,0,5,4,21688,0
0,0,0,2,4,3664,0
1,0,0,2,4,4096,0
32768,0,0,9,5,20592,0
0,0,0,6,10,58732,0
0,0,0,7,4,171636,0
0,0,0,6,4,56700,0
0,0,0,8,4,19308,0
3,0,0,2,5,304944,0
0,28,6964,6,4,12831,0
0,0,0,9,4,52224,0
32832,0,0,10,5,56952,0
0,0,0,7,8,4528,0
0,0,0,7,4,172340,0
0,0,0,0,4,4028,0
32768,0,0,9,5,18624,0
0,0,0,6,4,23504,0
0,0,0,8,4,2304,0
0,0,0,6,4,0,0
0,0,0,2,4,2364,0
0,0,0,6,4,1520,0
0,28,24576,8,4,976,0
32768,0,0,9,5,141184,0
0,0,0,10,5,25776,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3144,0
32768,0,0,9,5,2000,0
32768,0,0,6,4,3144,0
32768,0,0,6,4,3120,0
0,0,0,6,4,2560,0
0,0,0,6,9,4108,0
32768,28,94656,6,5,23328,0
32768,28,473136,9,5,253416,0
32768,0,0,9,5,6912,0
32768,0,0,6,4,3152,0
32768,0,0,6,4,3120,0
33088,56,119280,11,5,620472,0
0,0,0,6,4,23504,0
0,0,0,6,4,23504,0
0,0,0,2,4,932,0
0,0,0,6,4,2604,0
0,0,0,5,4,2160052,0
0,0,0,6,4,202360,0
0,28,139008,6,4,2560,0
0,28,20640,6,4,1792,0
0,0,0,6,5,3384,0
0,28,4856,6,4,17527,0
32768,0,0,6,4,3120,0
0,0,0,7,4,22464,0
0,0,0,7,4,174620,0
0,0,0,6,4,0,0
0,0,0,5,4,531248,0
32768,0,0,9,5,5144,0
0,0,0,6,4,23504,0
0,0,0,2,4,171420,0
0,0,0,6,4,23504,0
33088,56,119280,11,5,620472,0
0,0,0,6,4,0,0
0,0,0,6,4,23504,0
0,0,0,7,4,13048,0
0,0,0,5,4,716,0
0,0,0,7,4,293744,0
0,1,0,1,4,8601,0
32768,0,0,6,4,3144,0
0,0,0,8,4,19308,0
1024,0,0,9,5,2640,0
0,0,0,2,4,0,0
32768,0,0,6,4,3120,0
0,28,29200,8,4,48500,0
0,0,0,6,4,0,0
0,0,0,6,4,44736,0
32768,0,0,9,5,12008,0
32,140,3825920,5,4,821216,0
0,28,6872,6,4,18629,0
34112,0,0,8,4,1024,0
1024,0,0,9,5,2208,0
0,0,0,6,4,9000,0
1,0,0,2,4,512,0
0,0,0,8,4,40556,0
0,0,0,9,5,912,0
32768,0,0,6,4,3120,0
32768,0,0,6,4,3144,0
0,0,0,2,4,0,0
0,0,0,6,4,0,0
0,56,147600,5,4,808,0
0,0,0,2,4,202036,0
0,0,0,9,5,0,0
32768,0,0,9,5,186328,0
0,0,0,2,4,7132,0
0,0,0,9,5,1568,0
32768,0,0,9,5,4728,0
32768,0,0,10,5,28180,0
0,102,387292,8,4,660,0
0,0,0,0,4,7684,0
0,0,0,6,4,15728,0
32768,0,0,9,5,121952,0
0,0,0,2,4,0,0
32768,0,0,9,5,84912,0
0,0,0,6,4,23504,0
0,0,0,6,4,61272,0
0,0,0,2,4,576,0
32768,0,0,6,4,3120,0
32768,0,0,9,5,2496,0
0,0,0,2,4,576,0
0,0,0,2,4,2012,0
0,0,0,6,4,1520,0
0,0,0,9,5,3840,0
0,0,0,8,4,58904,0
32768,0,0,6,4,3120,0
32768,0,0,9,5,0,0
0,0,0,2,1,0,0
0,0,0,6,4,0,0
0,28,4720,6,4,17395,0
32768,0,0,6,4,3120,0
32768,0,0,6,4,3144,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3144,0
33088,56,119280,11,5,620472,0
0,0,0,6,4,2604,0
0,0,0,2,4,0,0
0,28,53424,8,4,77376,0
0,0,0,6,4,23504,0
0,0,0,5,4,6460,0
0,0,0,7,4,678328,0
0,0,0,7,4,496,0
0,0,0,9,5,0,0
0,0,0,0,4,264,0
33088,0,0,9,5,19280,0
0,0,0,6,4,0,0
32768,0,0,9,5,2728,0
0,0,0,7,4,18264,0
32768,0,0,9,5,2000,0
0,0,0,7,4,0,0
32768,0,0,6,4,3120,0
0,56,147600,5,4,808,0
32768,0,0,6,4,3152,0
64,0,0,11,5,16,0
0,0,0,2,4,2824,0
33088,56,119280,11,5,620472,0
33088,0,0,10,5,32424,0
0,0,0,6,4,4096,0
0,0,0,2,4,0,0
0,0,0,0,4,50753,0
34112,28,21572,11,4,6288,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3120,0
32768,0,0,6,4,3120,0
0,0,0,8,8,2044,0
0,0,0,9,5,0,0
1024,0,0,9,5,6912,0
0,0,0,2,4,2640,0
0,28,4096,73,5,6354,0
32768,0,0,6,4,3144,0
0,0,0,6,4,251056,0
0,0,0,8,4,58904,0
32768,0,0,9,5,2496,0
0,0,0,2,4,576,0
0,0,0,5,4,172,0
34112,0,0,8,4,58904,0
0,0,0,9,5,4056,0
0,0,0,2,4,0,0
33792,28,4656,7,5,900396,0
0,28,126976,41,13,2782,0
34112,0,0,8,4,63400,0
32768,0,0,9,5,2728,0
32768,0,0,10,5,7072,0
0,0,0,6,4,1520,0
32768,0,0,6,4,3144,0
0,0,0,6,4,23504,0
0,0,0,6,4,0,0
33088,56,119280,11,5,620472,0
32768,0,0,9,5,19528,0
32768,0,0,6,4,3144,0
32768,0,0,9,5,79416,0
0,0,0,5,4,640,0
0,0,0,6,4,16928,0
0,0,0,7,4,173304,0
32768,0,0,6,4,3120,0
0,0,0,6,4,23504,0
0,0,0,6,4,202360,0
33792,0,0,9,5,2208,0
0,0,0,6,4,0,0
32768,0,0,9,5,94868,0
0,0,0,0,4,23224,0
0,0,0,6,4,2212,0
0,0,0,2,1,44032,0
0,0,0,6,4,23504,0
0,0,0,2,4,26472,0
0,0,0,8,5,4488,0
0,0,0,7,4,173224,0
0,0,0,5,4,5824,0
0,28,4640,8,4,0,0
0,0,0,5,4,1016,0
32768,0,0,9,5,86996,0
0,0,0,5,4,1116,0
33024,28,299520,14,5,15552,0
32768,0,0,6,4,3144,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3144,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3144,0
0,0,0,7,9,38484,0
0,0,0,6,4,23504,0
1,0,0,2,4,512,0
32768,0,0,6,4,3144,0
32768,0,0,9,5,13224,0
0,0,0,12,5,818784,0
0,0,0,7,6,22988,0
0,0,0,7,4,220092,0
0,0,0,2,4,49852,0
0,0,0,6,4,23504,0
0,0,0,6,4,68932,0
33088,56,119280,11,5,620472,0
32768,0,0,6,4,3120,0
0,0,0,9,5,0,0
32768,0,0,9,5,5144,0
0,0,0,6,4,0,0
0,0,0,6,5,972,0
0,0,0,1,4,0,0
32768,0,0,6,4,3120,0
0,0,0,9,5,2096,0
0,0,0,6,4,23504,0
32768,0,0,6,4,3120,0
0,0,0,2,4,0,0
0,0,0,4,4,8978,0
0,0,0,6,4,5078,0
32768,0,0,9,5,105972,0
32768,0,0,9,5,1720,0
32768,0,0,6,4,3144,0
64,0,0,8,4,964,0
0,1,16777216,2,4,924,0
0,0,0,6,4,2260,0
0,0,0,8,4,1720,0
0,0,0,8,4,259184,0
0,0,0,6,4,23504,0
0,0,0,2,4,6004,0
0,0,0,2,4,20480,0
0,0,0,9,5,1288,0
32768,0,0,6,4,3152,0
1024,0,0,9,5,0,0
32768,0,0,9,5,12480,0
0,0,0,9,4,52736,0
0,0,0,6,4,23504,0
0,0,0,8,4,536,0
0,0,0,6,4,0,0
0,0,0,6,4,100888,0
1088,28,258720,9,4,12904,0
32768,28,49472,6,4,19104,0
32768,0,0,9,5,20592,0
0,0,0,9,5,3720,0
32768,0,0,6,4,3144,0
32768,28,106960,10,5,19516,0
0,0,0,2,4,0,0
0,0,0,2,4,224256,0
0,0,0,8,4,4252,0
0,0,0,2,4,0,0
0,0,0,6,4,0,0
0,0,0,6,4,0,0
34112,0,0,8,4,16384,0
32768,0,0,10,5,23304,0
0,0,0,2,4,14124,0
0,0,0,9,5,1288,0
0,0,0,6,4,0,0
32768,0,0,6,4,3120,0
64,0,0,11,5,0,0
0,0,0,2,4,1876,0
0,0,0,6,4,23504,0
0,0,0,2,4,44544,0
32768,0,0,6,4,3120,0
33792,0,0,9,5,6504,0
0,0,0,2,4,108,0
32768,0,0,10,5,1328,0
0,0,0,6,4,23504,0
0,0,0,2,4,302392,0
0,0,0,5,4,17060,0
1,0,0,2,4,2560,0
0,0,0,9,4,36048,0
0,28,69632,35,10,1840,0
0,0,0,5,4,262176,0
0,0,0,7,5,1128,0
64,0,0,8,4,29154,0
0,0,0,6,4,353848,0
0,0,0,6,9,34408,0
0,0,0,6,4,0,0
0,0,0,2,4,2364,0
0,28,49152,36,11,3536,0
0,0,0,9,5,6912,0
32768,0,0,6,4,3120,0
32768,0,0,6,4,3144,0
0,56,147600,5,4,808,0
0,0,0,8,4,99400,0
0,0,0,6,4,0,0
33088,28,12604,10,5,20245,0
0,0,0,6,4,0,0
33088,28,374912,9,5,401304,0
0,0,0,2,4,38300,0
0,0,0,9,5,6912,0
32768,0,0,9,5,61328,0
0,0,0,6,4,0,0
0,0,0,8,10,2052,0
0,0,0,7,4,175708,0
0,0,0,6,4,23504,0
0,0,0,2,4,1716,0
33088,56,119280,11,5,620472,0
32768,0,0,9,5,86988,0
0,0,0,2,4,2636,0
0,56,147600,5,4,808,0
0,0,0,7,4,173020,0
32768,0,0,6,4,3144,0
1,0,0,0,4,174,0
33024,0,0,10,5,1376,0
33088,0,0,10,5,32424,0
0,0,0,7,4,58888,0
33088,56,119280,11,5,620472,0
1024,0,0,9,5,2640,0
0,0,0,6,4,2300,0
0,0,0,9,8,26808,0
0,0,0,5,4,15920,0
1024,0,0,9,5,3680,0
32768,0,0,6,4,3120,0
0,0,0,5,10,59112,0
64,28,20576,8,4,7357,0
0,0,0,7,4,62288,0
1,0,0,2,4,2968,0
0,0,0,6,4,28964,0
32768,0,0,6,4,16800,0
32768,0,0,9,5,2640,0
0,0,0,6,4,0,0
0,0,0,6,4,0,0
0,0,0,2,4,7132,0
34816,56,44194,6,5,37160,0
0,0,0,2,1,2033,0
0,0,0,2,4,145424,0
0,0,0,2,4,0,0
0,28,32768,13,5,130092,0
0,0,0,9,5,0,0
0,0,0,0,4,264,0
33088,28,143968,10,5,8424,0
32768,0,0,9,5,70580,0
0,0,0,9,9,2404,0
0,0,0,8,7,19772,0
32768,0,0,9,5,2824,0
32768,0,0,9,5,776,0
1024,0,0,9,5,12984,0
0,28,6820,6,4,12709,0
0,0,0,6,4,0,0
0,0,0,9,5,3680,0
0,0,0,8,4,203084,0
32768,0,0,9,5,28556,0
32768,0,0,9,5,2840,0
0,0,0,6,4,23504,0
33088,28,16896,10,5,2248,0
32768,0,0,6,4,3152,0
0,0,0,9,5,976,0
0,0,0,2,4,0,0
0,0,0,2,4,25196,0
32768,0,0,9,5,4728,0
32768,0,0,6,4,3120,0
0,0,0,8,10,14804,0
0,28,4856,6,4,17527,0
0,0,0,39,5,0,0
0,0,0,5,4,1404,0
0,0,0,6,4,1520,0
0,0,0,6,4,0,0
0,0,0,8,4,54344,0
0,0,0,5,4,621724,0
0,0,0,6,4,25380,0
0,0,0,8,4,130296,0
32768,0,0,7,5,24098,0
32768,0,0,6,4,3144,0
0,0,0,6,6,2088,0
0,0,0,6,9,34408,0
0,0,0,2,4,37040,0
33088,56,119280,11,5,620472,0
1,0,0,2,4,3584,0
0,0,0,6,4,23504,0
32832,0,0,10,5,56952,0
0,0,0,9,5,3680,0
32768,0,0,6,4,3144,0
0,0,0,6,4,23504,0
32768,0,0,9,5,181352,0
0,28,77824,41,13,2766,0
0,0,0,7,4,77824,0
0,28,28992,7,4,1448,0
0,0,0,2,4,496,0
0,0,0,6,4,1468,0
0,0,0,1,4,4236,0
0,0,0,7,4,13048,0
0,0,0,2,4,2364,0
32768,0,0,9,5,6032,0
0,0,0,0,4,23224,0
0,0,0,5,4,654756,0
0,0,0,5,4,8000,0
1,0,0,0,4,174,0
0,28,24576,8,4,134832,0
0,0,0,6,5,3384,0
0,0,0,6,4,40004,0
0,0,0,8,4,1720,0
34112,28,21424,11,4,6288,0
0,0,0,6,4,63440,0
0,0,0,6,4,0,0
32768,28,4672,7,5,1280,0
0,0,0,6,4,1520,0
34112,0,0,8,4,704,0
0,0,0,7,6,2620,0
33088,56,119280,11,5,620472,0
32768,0,0,6,4,3144,0
0,0,0,5,4,268,0
0,0,0,6,5,3384,0
32768,0,0,9,5,50680,0
32768,0,0,6,4,3120,0
0,0,0,11,4,1000,0
0,0,0,6,4,0,0
32768,0,0,6,4,3144,0
32768,0,0,6,4,3288,0
0,0,0,6,4,50334952,0
0,0,0,20,5,0,0
0,0,0,2,4,227740,0
0,0,0,2,4,1636,0
32832,0,0,9,5,98692,0
0,0,0,8,4,15960,0
0,0,0,6,4,23504,0
0,0,0,9,5,0,0
0,0,0,9,5,2496,0
0,0,0,7,4,412856,0
0,28,6736,6,4,11480,0
0,0,0,9,5,100816,0
0,0,0,6,4,0,0
33088,0,0,10,5,1192,0
32768,0,0,9,5,6536,0
0,0,0,9,5,2036,0
0,28,74144,3,4,80384,0
32768,0,0,6,4,3120,0
0,0,0,6,4,0,0
0,28,40960,13,5,126740,0
0,28,16512,8,4,0,0
0,0,0,2,1,44032,0
64,28,4096,8,5,30064,0
32768,0,0,6,4,3152,0
0,0,0,6,4,0,0
0,0,0,6,4,0,0
0,0,0,9,6,53540,0
0,0,0,5,4,146936,0
0,0,0,6,4,0,0
0,0,0,6,4,0,0
0,0,0,5,4,22212,0
0,28,16384,6,4,6310,0
0,0,0,7,8,916,0
0,0,0,6,4,0,0
32768,0,0,9,5,163892,0
